conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,asked_slot,extracted_slots,state_info,state_book,missing_info,missing_book
learned_movie_00789,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00789,movie,1,user,Mình muốn đặt vé phim inside out. 18:30,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out"", ""time"": ""18:30""}}",,"{""time"": ""18:30"", ""movie"": ""inside out""}","{""movie"": ""inside out""}","{""time"": ""18:30""}","[""theater""]","[""date"", ""tickets""]"
learned_movie_00789,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}","{""time"": ""18:30""}","[""theater""]","[""date"", ""tickets""]"
learned_movie_00789,movie,3,user,Bạn biết thời tiết hôm nay không?,,"{""act"": ""oos"", ""slots"": {}}",,"{""date"": ""today""}","{""movie"": ""inside out""}","{""time"": ""18:30"", ""date"": ""today""}","[""theater""]","[""tickets""]"
learned_movie_00789,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}","{""time"": ""18:30"", ""date"": ""today""}","[""theater""]","[""tickets""]"
learned_movie_00789,movie,5,user,Bạn biết thời tiết hôm nay không?,,"{""act"": ""oos"", ""slots"": {}}",,"{""date"": ""today""}","{""movie"": ""inside out""}","{""time"": ""18:30"", ""date"": ""today""}","[""theater""]","[""tickets""]"
learned_movie_00789,movie,6,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}","{""time"": ""18:30"", ""date"": ""today""}","[""theater""]","[""tickets""]"
learned_movie_00789,movie,7,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}",,"{""theater"": ""CGV""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""18:30"", ""date"": ""today""}",[],"[""tickets""]"
learned_movie_00789,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""18:30"", ""date"": ""today""}",[],"[""tickets""]"
learned_movie_00789,movie,9,user,1 vé 18:30 Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""tickets"": 1, ""time"": ""18:30"", ""movie"": ""inside out""}}",,"{""tickets"": 1}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""18:30"", ""date"": ""today"", ""tickets"": 1}",[],[]
learned_movie_00789,movie,10,system,"Mình chốt: phim inside out, rạp CGV, ngày today, giờ 18:30, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""18:30"", ""date"": ""today"", ""tickets"": 1}",[],[]
learned_movie_00789,movie,11,user,"Không đúng, mình sửa lại: Cuối tuần.",,"{""act"": ""deny+inform"", ""slots"": {""date"": ""weekend""}}",,"{""date"": ""weekend""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""18:30"", ""date"": ""weekend"", ""tickets"": 1}",[],[]
learned_movie_00789,movie,12,system,"Mình chốt: phim inside out, rạp CGV, ngày weekend, giờ 18:30, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""18:30"", ""date"": ""weekend"", ""tickets"": 1}",[],[]
learned_movie_00789,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""18:30"", ""date"": ""weekend"", ""tickets"": 1}",[],[]
learned_navigation_00790,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00790,navigation,1,user,Đi tới Landmark 81. Từ Bến Thành. Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Landmark 81"", ""origin"": ""Bến Thành"", ""mode"": ""car""}}",,"{""mode"": ""car"", ""destination"": ""Bến Thành"", ""origin"": ""Bến Thành""}","{""mode"": ""car"", ""destination"": ""Bến Thành"", ""origin"": ""Bến Thành""}",{},[],[]
learned_navigation_00790,navigation,2,system,"Mình chốt: từ Bến Thành đến Bến Thành, đi car. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""car"", ""destination"": ""Bến Thành"", ""origin"": ""Bến Thành""}",{},[],[]
learned_navigation_00790,navigation,3,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""car"", ""destination"": ""Bến Thành"", ""origin"": ""Bến Thành""}",{},[],[]
learned_navigation_00790,navigation,4,system,"Mình chốt: từ Bến Thành đến Bến Thành, đi car. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""car"", ""destination"": ""Bến Thành"", ""origin"": ""Bến Thành""}",{},[],[]
learned_navigation_00790,navigation,5,user,"Không đúng, mình sửa lại: Đi tới Landmark 81.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""Landmark 81""}}",,"{""destination"": ""Landmark 81""}","{""mode"": ""car"", ""destination"": ""Landmark 81"", ""origin"": ""Bến Thành""}",{},[],[]
learned_navigation_00790,navigation,6,system,"Mình chốt: từ Bến Thành đến Landmark 81, đi car. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""car"", ""destination"": ""Landmark 81"", ""origin"": ""Bến Thành""}",{},[],[]
learned_navigation_00790,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""car"", ""destination"": ""Landmark 81"", ""origin"": ""Bến Thành""}",{},[],[]
learned_movie_00791,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00791,movie,1,user,Mình muốn đặt vé phim dune. 1 vé Mai.,,"{""act"": ""inform"", ""slots"": {""movie"": ""dune"", ""tickets"": 1, ""date"": ""tomorrow""}}",,"{""date"": ""tomorrow"", ""tickets"": 1}",{},"{""date"": ""tomorrow"", ""tickets"": 1}","[""movie"", ""theater""]","[""time""]"
learned_movie_00791,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},"{""date"": ""tomorrow"", ""tickets"": 1}","[""movie"", ""theater""]","[""time""]"
learned_movie_00791,movie,3,user,Mình muốn đặt vé phim dune.,,"{""act"": ""inform"", ""slots"": {""movie"": ""dune""}}",,"{""movie"": ""dune""}","{""movie"": ""dune""}","{""date"": ""tomorrow"", ""tickets"": 1}","[""theater""]","[""time""]"
learned_movie_00791,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""dune""}","{""date"": ""tomorrow"", ""tickets"": 1}","[""theater""]","[""time""]"
learned_movie_00791,movie,5,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""BHD""}","{""movie"": ""dune"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""tickets"": 1}",[],"[""time""]"
learned_movie_00791,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""dune"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""tickets"": 1}",[],"[""time""]"
learned_movie_00791,movie,7,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}",,"{""time"": ""18:30""}","{""movie"": ""dune"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""tickets"": 1, ""time"": ""18:30""}",[],[]
learned_movie_00791,movie,8,system,"Mình chốt: phim dune, rạp BHD, ngày tomorrow, giờ 18:30, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""dune"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""tickets"": 1, ""time"": ""18:30""}",[],[]
learned_movie_00791,movie,9,user,"Không đúng, mình sửa lại: Lotte.",,"{""act"": ""deny+inform"", ""slots"": {""theater"": ""Lotte""}}",,{},"{""movie"": ""dune"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""tickets"": 1, ""time"": ""18:30""}",[],[]
learned_movie_00791,movie,10,system,"Mình chốt: phim dune, rạp BHD, ngày tomorrow, giờ 18:30, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""dune"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""tickets"": 1, ""time"": ""18:30""}",[],[]
learned_movie_00791,movie,11,user,"Không đúng, mình sửa lại: Lotte.",,"{""act"": ""deny+inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""tickets"": 1, ""time"": ""18:30""}",[],[]
learned_movie_00791,movie,12,system,"Mình chốt: phim dune, rạp Lotte, ngày tomorrow, giờ 18:30, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""tickets"": 1, ""time"": ""18:30""}",[],[]
learned_movie_00791,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""tickets"": 1, ""time"": ""18:30""}",[],[]
learned_navigation_00792,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00792,navigation,1,user,Đi tới UBND Quận 1. Từ Central Stadium. Đi xe máy.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""motorbike""}}",,"{""mode"": ""motorbike"", ""destination"": ""UBND Quận 1""}","{""mode"": ""motorbike"", ""destination"": ""UBND Quận 1""}",{},"[""origin""]",[]
learned_navigation_00792,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""mode"": ""motorbike"", ""destination"": ""UBND Quận 1""}",{},"[""origin""]",[]
learned_navigation_00792,navigation,3,user,Từ Central Stadium.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium""}}",,"{""origin"": ""Central Stadium""}","{""mode"": ""motorbike"", ""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00792,navigation,4,system,"Mình chốt: từ Central Stadium đến UBND Quận 1, đi motorbike. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""motorbike"", ""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00792,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""motorbike"", ""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium""}",{},[],[]
learned_movie_00793,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00793,movie,1,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}",,"{""movie"": ""inside out""}","{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00793,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00793,movie,3,user,CGV. 21:10 Mai.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV"", ""time"": ""21:10"", ""date"": ""tomorrow""}}",,"{""date"": ""tomorrow"", ""time"": ""21:10"", ""theater"": ""CGV""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10""}",[],"[""tickets""]"
learned_movie_00793,movie,4,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10""}",[],"[""tickets""]"
learned_movie_00793,movie,5,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}",,"{""tickets"": 3}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 3}",[],[]
learned_movie_00793,movie,6,system,"Mình chốt: phim inside out, rạp CGV, ngày tomorrow, giờ 21:10, 3 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 3}",[],[]
learned_movie_00793,movie,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 3}",[],[]
learned_navigation_00794,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00794,navigation,1,user,Đi tới Central Station.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Station""}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00794,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00794,navigation,3,user,Tư vấn mua laptop giúp mình?,,"{""act"": ""oos"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00794,navigation,4,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00794,navigation,5,user,Đi tới Central Station.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Station""}}",,"{""destination"": ""Central Station""}","{""destination"": ""Central Station""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00794,navigation,6,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Central Station""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00794,navigation,7,user,Từ Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Sân bay Tân Sơn Nhất""}}",,"{""origin"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất""}",{},"[""mode""]",[]
learned_navigation_00794,navigation,8,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất""}",{},"[""mode""]",[]
learned_navigation_00794,navigation,9,user,Đi xe máy.,,"{""act"": ""inform"", ""slots"": {""mode"": ""motorbike""}}",,"{""mode"": ""motorbike""}","{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""motorbike""}",{},[],[]
learned_navigation_00794,navigation,10,system,"Mình chốt: từ Sân bay Tân Sơn Nhất đến Central Station, đi motorbike. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""motorbike""}",{},[],[]
learned_navigation_00794,navigation,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""motorbike""}",{},[],[]
learned_navigation_00795,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00795,navigation,1,user,Đi tới Chợ Bà Chiểu. Từ Central Station. Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Station"", ""mode"": ""car""}}",,"{""destination"": ""Central Station"", ""origin"": ""Central Station""}","{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,2,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,3,user,Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car""}}",,{},"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,5,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,6,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,7,user,Ủa alo?,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,8,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,9,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,10,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Central Station"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00795,navigation,11,user,Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car""}}",,"{""mode"": ""car""}","{""destination"": ""Central Station"", ""origin"": ""Central Station"", ""mode"": ""car""}",{},[],[]
learned_navigation_00795,navigation,12,system,"Mình chốt: từ Central Station đến Central Station, đi car. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Central Station"", ""origin"": ""Central Station"", ""mode"": ""car""}",{},[],[]
learned_navigation_00795,navigation,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Central Station"", ""origin"": ""Central Station"", ""mode"": ""car""}",{},[],[]
learned_navigation_00795,navigation,14,system,"Mình chốt: từ Central Station đến Central Station, đi car. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Central Station"", ""origin"": ""Central Station"", ""mode"": ""car""}",{},[],[]
learned_navigation_00795,navigation,15,user,"Không đúng, mình sửa lại: Đi tới Chợ Bà Chiểu.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""Chợ Bà Chiểu""}}",,"{""destination"": ""Chợ Bà Chiểu""}","{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Station"", ""mode"": ""car""}",{},[],[]
learned_navigation_00796,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00796,navigation,1,user,Đi tới Bến Thành.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Bến Thành""}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
